file_path,url,sample_id,ground_truth_validity,qc_remark,qc_comment,Q1,Caste,Age
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d2b0973e-2eb2-4be8-bf24-e8f69231eef6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-59-17_samples_D9ndkDz2V4.mp4,d2b0973e-2eb2-4be8-bf24-e8f69231eef6,Valid,0,Correctly Done,రోడ్లు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_841f5a56-8913-4652-b84a-7b1282426e2f.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-59-17_samples_lBOIWUppgC.mp4,841f5a56-8913-4652-b84a-7b1282426e2f,Valid,0,Correctly Done,రోడ్లు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e74d8575-23e0-4f6a-b336-4dba0f9512c9.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-59-17_samples_KMz8mRNgf4.mp4,e74d8575-23e0-4f6a-b336-4dba0f9512c9,Valid,0,Correctly Done,రోడ్లు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a9ed9eb2-6105-475e-97d9-d6839f052d8e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_11-08-02_samples_bxv4QyroDZ.mp4,a9ed9eb2-6105-475e-97d9-d6839f052d8e,Valid,0,Correctly Done,రోడ్లు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e112dbc8-ca03-475f-a69a-26e64169a1e4.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_11-16-16_samples_cf99nM35eX.mp4,e112dbc8-ca03-475f-a69a-26e64169a1e4,Valid,0,Correctly Done,డ్రైనేజి,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d1593529-8b68-4176-ae68-ce4c7e8dc36f.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_08-33-14_samples_dE5KHSmcGO.mp4,d1593529-8b68-4176-ae68-ce4c7e8dc36f,Valid,Kept Q12 on his own,Not Doing It Properly,రోడ్లు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_c09cf341-8cd6-431b-bc2b-57e070fdebbd.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_12-19-42_samples_pihgF4fFwJ.mp4,c09cf341-8cd6-431b-bc2b-57e070fdebbd,Not Valid,0,Fake Audio/Empty Audio,సమస్యలు లేవు,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_49c090ec-a58c-428b-a37e-5dc29b663887.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_11-23-30_samples_jIyPXEW1HM.mp4,49c090ec-a58c-428b-a37e-5dc29b663887,Valid,0,Correctly Done,డ్రైనేజి,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_5adb5609-e0ac-47c2-8d27-93a76365c784.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_16-01-11_samples_C3vaFoWqeH.mp4,5adb5609-e0ac-47c2-8d27-93a76365c784,Valid,0,Not Doing It Properly,డ్రైనేజి,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_ced7f3a3-7033-4ac0-b0f3-675e25530479.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_15-30-03_samples_v0Bd7J2OXp.mp4,ced7f3a3-7033-4ac0-b0f3-675e25530479,Not Valid,0,Fake Audio/Empty Audio,త్రాగునీరు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_632d1681-8e10-4f5b-b4c4-e734856d53c8.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_11-43-41_samples_LnPxR9cyNu.mp4,632d1681-8e10-4f5b-b4c4-e734856d53c8,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_7e7bdf42-8923-4871-ad7d-26f858e898f2.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_10-39-18_samples_mxjzKaIu9o.mp4,7e7bdf42-8923-4871-ad7d-26f858e898f2,Valid,"Respondent didn't answer Q9,10",Not Doing It Properly,సమస్యలు లేవు,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_bea036bd-a0ff-4a02-8e1b-20de0744d904.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_12-04-36_samples_SDF2wOBbqf.mp4,bea036bd-a0ff-4a02-8e1b-20de0744d904,Valid,0,Correctly Done,సమస్యలు లేవు,Mala,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d1fd9173-230c-43fd-b28e-8cab787a15bf.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_12-32-44_samples_qMJeaUQBD9.mp4,d1fd9173-230c-43fd-b28e-8cab787a15bf,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_9b741eeb-8416-4bb2-adde-994b288ed39d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_13-26-10_samples_asRbsx2UZb.mp4,9b741eeb-8416-4bb2-adde-994b288ed39d,Valid,0,Correctly Done,డ్రైనేజి,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_d9e0051f-687f-4d31-b7ab-a5aa8433cafb.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_15-52-06_samples_wc7pFqZfvm.mp4,d9e0051f-687f-4d31-b7ab-a5aa8433cafb,Not Valid,0,Fake Audio/Empty Audio,సమస్యలు లేవు,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_0f89bda2-e434-45f4-a342-e23fd1593b6e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_15-21-08_samples_BxJA5ph54e.mp4,0f89bda2-e434-45f4-a342-e23fd1593b6e,Not Valid,0,Fake Audio/Empty Audio,సమస్యలు లేవు,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_98066f73-14f3-4034-aaaf-109633415ab9.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_14-02-25_samples_NEJH3aIqot.mp4,98066f73-14f3-4034-aaaf-109633415ab9,Valid,0,Correctly Done,రోడ్లు,Settibalija,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_68c53753-236e-4d7a-ad96-eddad7315989.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_14-09-21_samples_XjvhENlRer.mp4,68c53753-236e-4d7a-ad96-eddad7315989,Valid,0,Correctly Done,డ్రైనేజి,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d3720581-165a-48ee-b7bd-a645e7759e24.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_15-15-27_samples_Wvy2vY70oU.mp4,d3720581-165a-48ee-b7bd-a645e7759e24,Valid,"Q8,9 kept his own",Not Doing It Properly,డ్రైనేజి,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_4f42ef6e-587e-4083-b2f1-aaac64fc522f.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_13-57-11_samples_7HbfwMJ36Z.mp4,4f42ef6e-587e-4083-b2f1-aaac64fc522f,Valid,0,Not Doing It Properly,డ్రైనేజి,Madiga,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_40f77a95-4855-483c-a250-36877e214832.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_14-41-35_samples_tDRx5wRGgG.mp4,40f77a95-4855-483c-a250-36877e214832,Valid,0,Correctly Done,డ్రైనేజి,Kapu,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Not Valid_4735c2b9-5cc0-4b02-a98c-2b1d08e436cf.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_13-01-43_samples_Ax3VD8UH1J.mp4,4735c2b9-5cc0-4b02-a98c-2b1d08e436cf,Not Valid,0,Fake Audio/Empty Audio,సమస్యలు లేవు,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_ff22a148-a361-4577-96a5-8d71c08c4dbd.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_14-48-59_samples_MfL6gr3Z3h.mp4,ff22a148-a361-4577-96a5-8d71c08c4dbd,Valid,0,Correctly Done,డ్రైనేజి,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_213a560a-2288-433b-9b6e-2ad64d971133.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_14-55-22_samples_FXCbXc7uNR.mp4,213a560a-2288-433b-9b6e-2ad64d971133,Valid,0,Correctly Done,డ్రైనేజి,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_eae40039-7c58-474a-9625-63866710174f.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_15-00-12_samples_Exxb462Y6O.mp4,eae40039-7c58-474a-9625-63866710174f,Valid,0,Correctly Done,సమస్యలు లేవు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d30d10f3-5d07-4c56-a773-ce8719e8979e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_15-41-12_samples_CeOVWha667.mp4,d30d10f3-5d07-4c56-a773-ce8719e8979e,Valid,Seems like he is making the respondent say that particular option,Not Doing It Properly,డ్రైనేజి,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e8f12e36-5062-4b43-bf22-e478ed1943b1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_15-05-39_samples_bj5H18MK7E.mp4,e8f12e36-5062-4b43-bf22-e478ed1943b1,Valid,0,Correctly Done,డ్రైనేజి,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c01986bc-b6ef-4d7b-b706-1ffdbac06335.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_15-25-30_samples_jjssrelGrN.mp4,c01986bc-b6ef-4d7b-b706-1ffdbac06335,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_13e42070-bc99-4b8b-a9fa-76223b5882e5.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_13-50-04_samples_yayPNAYwJM.mp4,13e42070-bc99-4b8b-a9fa-76223b5882e5,Valid,0,Not Doing It Properly,త్రాగునీరు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_7d84363c-2e00-4b3e-8227-f91201325a95.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-25_15-35-28_samples_hdUnuAfxLW.mp4,7d84363c-2e00-4b3e-8227-f91201325a95,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d9007d8b-cfe5-4409-a98b-ce4f346e54bc.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_09-09-05_samples_BJQ37S0mdC.mp4,d9007d8b-cfe5-4409-a98b-ce4f346e54bc,Valid,0,Correctly Done,సమస్యలు లేవు,Kshatriya/Rajulu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d493884e-0bc5-419c-9627-07a2dc92a205.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_09-18-40_samples_nLPZrtilzw.mp4,d493884e-0bc5-419c-9627-07a2dc92a205,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f9b52600-78ac-405b-ae79-5adea80746ea.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_09-23-23_samples_iV9s4129bi.mp4,f9b52600-78ac-405b-ae79-5adea80746ea,Valid,Caste -Yadav,Not Doing It Properly,త్రాగునీరు,Yadava,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d5a5415c-6d0c-4d55-8a75-76214754087c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_09-30-46_samples_nNuMk0Klap.mp4,d5a5415c-6d0c-4d55-8a75-76214754087c,Valid,Didn't asked caste,Not Doing It Properly,సమస్యలు లేవు,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_d1f69ca5-a6d7-45a8-8816-90f693b5df9c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_09-46-53_samples_KRKb6fRFWM.mp4,d1f69ca5-a6d7-45a8-8816-90f693b5df9c,Valid,0,Correctly Done,రోడ్లు,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_6f5f3b4b-ed76-411f-a5c8-c6fffc14fda3.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_09-55-16_samples_4C8SHBYNE0.mp4,6f5f3b4b-ed76-411f-a5c8-c6fffc14fda3,Valid,0,Correctly Done,డ్రైనేజి,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c4332f90-7235-46ec-9b35-ecfd83f9b7a0.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_10-00-42_samples_cftUSV0BKB.mp4,c4332f90-7235-46ec-9b35-ecfd83f9b7a0,Valid,0,Correctly Done,డ్రైనేజి,Mala,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_528968cd-3665-40f7-8344-d2cdeb6c87ef.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_10-09-38_samples_vwnnIna4kC.mp4,528968cd-3665-40f7-8344-d2cdeb6c87ef,Valid,0,Not Doing It Properly,సమస్యలు లేవు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_1dc0c33b-30f0-485b-9230-864e8884800d.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_10-16-19_samples_SNEZTPpvAt.mp4,1dc0c33b-30f0-485b-9230-864e8884800d,Valid,0,Correctly Done,త్రాగునీరు,Madiga,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_1a00bad4-8900-4ee1-ac72-5203d37d4444.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_10-16-19_samples_nbBCxQUz0k.mp4,1a00bad4-8900-4ee1-ac72-5203d37d4444,Valid,0,Correctly Done,త్రాగునీరు,Madiga,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_569aae80-3679-40f9-bd2c-8d78fbeed7ce.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_10-23-59_samples_SVd4ghNVr5.mp4,569aae80-3679-40f9-bd2c-8d78fbeed7ce,Valid,0,Not Doing It Properly,త్రాగునీరు,Madiga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_937fbb31-3c97-4bcf-9009-3f6e6cf975fb.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_10-28-23_samples_PqoUPDHs3I.mp4,937fbb31-3c97-4bcf-9009-3f6e6cf975fb,Valid,0,Not Doing It Properly,త్రాగునీరు,Madiga,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_71853e8d-2afa-4b43-b6af-454ae3c900f5.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_10-34-42_samples_RN5cEynn3l.mp4,71853e8d-2afa-4b43-b6af-454ae3c900f5,Valid,Respondent voice is too low,Correctly Done,డ్రైనేజి,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_a4cb84cc-9205-4a82-9d32-3b853816ed15.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_10-39-56_samples_FJ2M76OmXv.mp4,a4cb84cc-9205-4a82-9d32-3b853816ed15,Valid,0,Correctly Done,డ్రైనేజి,Mala,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_4f5e0630-a388-41a7-b373-00c31f76f96e.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_10-47-53_samples_ncHjg6FQPB.mp4,4f5e0630-a388-41a7-b373-00c31f76f96e,Valid,0,Correctly Done,డ్రైనేజి,Agnikulakshatriya,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_27e5cf43-75fb-4089-a173-c86088343796.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_10-47-53_samples_NjsCBSJf8J.mp4,27e5cf43-75fb-4089-a173-c86088343796,Valid,0,Correctly Done,డ్రైనేజి,Agnikulakshatriya,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_e876e7c2-a806-45d5-8cd8-929d5f0f0338.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_10-59-31_samples_CceWAc3QKU.mp4,e876e7c2-a806-45d5-8cd8-929d5f0f0338,Valid,0,Correctly Done,సమస్యలు లేవు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_0bde770a-bae3-454e-8f97-4f204a5fe240.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_11-09-36_samples_RdJuivitlk.mp4,0bde770a-bae3-454e-8f97-4f204a5fe240,Valid,Didn't asked caste,Not Doing It Properly,డ్రైనేజి,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_de5b0b81-4969-405a-8d1e-4733b4c026e6.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_11-15-16_samples_rDPU9tsN6D.mp4,de5b0b81-4969-405a-8d1e-4733b4c026e6,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_779ccd70-0921-458c-91bb-2ca1ac2324c2.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_11-15-16_samples_542O42UXKU.mp4,779ccd70-0921-458c-91bb-2ca1ac2324c2,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_54ed1d01-bbcf-4451-86f0-0c7ff4c7e7f0.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_11-15-16_samples_YS2K4rZQYw.mp4,54ed1d01-bbcf-4451-86f0-0c7ff4c7e7f0,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,41-59
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_634256cc-d2fe-4fc8-a846-0202d90e9080.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_11-27-07_samples_bYtZ4m3Pzn.mp4,634256cc-d2fe-4fc8-a846-0202d90e9080,Valid,Didn't asked caste,Not Doing It Properly,డ్రైనేజి,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_2066f312-a1b0-42aa-8c37-196c6eb9f8ff.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_11-55-06_samples_VBIUhsxbqH.mp4,2066f312-a1b0-42aa-8c37-196c6eb9f8ff,Valid,0,Correctly Done,కరెంట్,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_c9f1b222-82dd-4808-958b-c6dd9f62e16b.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_12-01-41_samples_QByJohnSX5.mp4,c9f1b222-82dd-4808-958b-c6dd9f62e16b,Valid,"Q5,7,10 kept his own",Not Doing It Properly,సమస్యలు లేవు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_7e3b1b05-a7ff-4e03-afab-3a5944c04030.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_12-07-44_samples_3VKzIwk396.mp4,7e3b1b05-a7ff-4e03-afab-3a5944c04030,Valid,Q10 kept his own not asking phone number,Not Doing It Properly,సమస్యలు లేవు,Kapu,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_55c42c61-6582-4757-a2f9-3a7a1af85f1f.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_12-12-42_samples_2I7tIzClv7.mp4,55c42c61-6582-4757-a2f9-3a7a1af85f1f,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_983039bc-cd0e-475e-8701-e80d0505bdf1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_12-12-42_samples_1SysNcPUWg.mp4,983039bc-cd0e-475e-8701-e80d0505bdf1,Valid,0,Correctly Done,సమస్యలు లేవు,Kapu,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_6df90f0c-52ba-4dd7-8cbb-66f6baf2693c.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_12-20-07_samples_vd9P7QFjlp.mp4,6df90f0c-52ba-4dd7-8cbb-66f6baf2693c,Valid,Q1 kept his own,Not Doing It Properly,సమస్యలు లేవు,Kapu,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_f02558d8-a1a7-40f4-8c17-98d41a53c4d1.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_12-42-30_samples_IIOQVmDbd4.mp4,f02558d8-a1a7-40f4-8c17-98d41a53c4d1,Valid,0,Correctly Done,డ్రైనేజి,Settibalija,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_32f85e48-3e9a-41de-9e8c-830e5cbac702.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_12-47-05_samples_Oq5qeTy3Xg.mp4,32f85e48-3e9a-41de-9e8c-830e5cbac702,Valid,0,Correctly Done,సమస్యలు లేవు,Agnikulakshatriya,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_0e107848-85ee-41d3-86d0-83411bb7be50.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_12-51-58_samples_ahcMKvpCOM.mp4,0e107848-85ee-41d3-86d0-83411bb7be50,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,60+
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_1439551f-f822-401d-a8f6-f8920607f234.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_13-01-37_samples_2KpA8MXMkW.mp4,1439551f-f822-401d-a8f6-f8920607f234,Valid,0,Correctly Done,సమస్యలు లేవు,Settibalija,18-25
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_22ffcd48-3cc3-42f0-b754-eabac81b40d8.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_13-07-19_samples_7eOgjG5XQJ.mp4,22ffcd48-3cc3-42f0-b754-eabac81b40d8,Valid,0,Correctly Done,రోడ్లు,Mala,26-40
/Users/aierarohit/Desktop/Political Data/audio_samples/Valid_3e83793b-1f47-45b9-a22f-df9d5f9341e5.mp3,http://164.52.221.216/localmedia/media/surveys/samples/recording_2026-01-26_13-12-18_samples_8HhnpvjJ5J.mp4,3e83793b-1f47-45b9-a22f-df9d5f9341e5,Valid,0,Correctly Done,సమస్యలు లేవు,Mala,60+
